trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
547,0,SAC,17:03:00,17:03:00,Sacramento,0,0,,,0,1
547,1,DAV,17:18:00,17:18:00,Davis,0,0,,,21408.887665007744,1
547,2,FFV,17:38:00,17:38:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
547,3,SUI,17:44:00,17:44:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
547,4,MTZ,18:03:00,18:03:00,Martinez,0,0,,,92376.89667691571,1
547,5,RIC,18:29:00,18:29:00,Richmond-BART,0,0,,,123689.00655409343,1
547,6,BKY,18:37:00,18:37:00,Berkeley,0,0,,,132951.00430694362,1
547,7,EMY,18:42:00,18:42:00,Emeryville,0,0,,,136061.61227938376,1
547,8,OKJ,18:53:00,18:53:00,Oakland Jack London,0,0,,,143657.72642453515,1
547,9,OAC,19:03:00,19:03:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
547,10,HAY,19:13:00,19:13:00,Hayward,0,0,,,164752.73507095425,1
547,11,FMT,19:30:00,19:30:00,Fremont/Centervile,0,0,,,184178.8762292685,1
547,12,GAC,19:49:00,19:49:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
547,13,SCC,19:58:00,19:58:00,Santa Clara/University,0,0,,,211092.35384251567,1
547,14,SJC,20:16:00,20:16:00,San Jose,0,0,,,215239.13034823403,1
547W,0,EMY,18:45:00,18:45:00,Emeryville- Amtrak,0,0,,,0,1
547W,1,SFC,19:15:00,19:15:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
548,0,OKJ,20:12:00,20:12:00,Oakland Jack LLondon,0,0,,,0,1
548,1,EMY,20:21:00,20:21:00,Emeryville,0,0,,,7556.472670501587,1
548,2,BKY,20:25:00,20:25:00,Berkeley,0,0,,,10664.795212778303,1
548,3,RIC,20:32:00,20:32:00,Richmond-BART,0,0,,,19927.516907734473,1
548,4,MTZ,20:59:00,20:59:00,Martinez,0,0,,,51229.6291374164,1
548,5,SUI,21:19:00,21:19:00,Suisun/Fairfield,0,0,,,79220.941681471,1
548,6,FFV,21:27:00,21:27:00,Fairfield/Vacaville,0,0,,,87160.68926858512,1
548,7,DAV,21:50:00,21:50:00,Davis,0,0,,,122258.17392114646,1
548,8,SAC,22:18:00,22:18:00,Sacramento,0,0,,,143675.4182309906,1
548E,0,SFC,19:30:00,19:30:00,SF Salesforce Plaza,0,0,,,0,1
548E,1,EMY,20:05:00,20:05:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
549,0,SAC,17:55:00,17:55:00,Sacramento,0,0,,,0,1
549,1,DAV,18:10:00,18:10:00,Davis,0,0,,,21402.198605363017,1
549,2,FFV,18:29:00,18:29:00,Fairfield/Vacaville,0,0,,,56416.20332238398,1
549,3,SUI,18:36:00,18:36:00,Suisun/Fairfield,0,0,,,64358.394380880374,1
549,4,MTZ,18:55:00,18:55:00,Martinez,0,0,,,92371.99120815379,1
549,5,RIC,19:21:00,19:21:00,Richmond-BART,0,0,,,123683.06285252418,1
549,6,BKY,19:29:00,19:29:00,Berkeley,0,0,,,132951.9496868013,1
549,7,EMY,19:35:00,19:35:00,Emeryville,0,0,,,136064.48177109883,1
549,8,OKJ,19:49:00,19:49:00,Oakland Jack LLondon,0,0,,,143645.31766030885,1
549S,0,ARN,16:10:00,16:10:00,Auburn,0,0,,,,1
549S,1,RLN,16:25:00,16:25:00,Rockin,0,0,,,,1
549S,2,RSV,16:40:00,16:40:00,Roseville,0,0,,,,1
549S,3,SAC,17:35:00,17:35:00,Sacramento,0,0,,,,1
549W,0,EMY,19:40:00,19:40:00,Emeryville- Amtrak,0,0,,,0,1
549W,1,SFC,20:10:00,20:10:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
551,0,SAC,19:55:00,19:55:00,Sacramento,0,0,,,0,1
551,1,DAV,20:10:00,20:10:00,Davis,0,0,,,21402.198605363017,1
551,2,FFV,20:30:00,20:30:00,Fairfield/Vacaville,0,0,,,56416.20332238398,1
551,3,SUI,20:36:00,20:36:00,Suisun/Fairfield,0,0,,,64358.394380880374,1
551,4,MTZ,20:55:00,20:55:00,Martinez,0,0,,,92371.99120815379,1
551,5,RIC,21:22:00,21:22:00,Richmond-BART,0,0,,,123683.06285252418,1
551,6,BKY,21:30:00,21:30:00,Berkeley,0,0,,,132951.9496868013,1
551,7,EMY,21:36:00,21:36:00,Emeryville,0,0,,,136064.48177109883,1
551,8,OKJ,21:52:00,21:52:00,Oakland Jack LLondon,0,0,,,143645.31766030885,1
551S,0,ARN,16:10:00,16:10:00,Auburn,0,0,,,,1
551S,1,RLN,16:25:00,16:25:00,Rockin,0,0,,,,1
551S,2,RSV,16:40:00,16:40:00,Roseville,0,0,,,,1
551S,3,SAC,17:35:00,17:35:00,Sacramento,0,0,,,,1
551W,0,EMY,21:40:00,21:40:00,Emeryville- Amtrak,0,0,,,0,1
551W,1,SFC,22:05:00,22:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
720,0,OKJ,07:12:00,07:12:00,Oakland Jack LLondon,0,0,,,0,1
720,1,EMY,07:21:00,07:21:00,Emeryville,0,0,,,7556.472670501587,1
720,2,BKY,07:25:00,07:25:00,Berkeley,0,0,,,10664.795212778303,1
720,3,RIC,07:32:00,07:32:00,Richmond-BART,0,0,,,19927.516907734473,1
720,4,MTZ,07:58:00,07:58:00,Martinez,0,0,,,51229.6291374164,1
720,5,SUI,08:17:00,08:17:00,Suisun/Fairfield,0,0,,,79220.941681471,1
720,6,FFV,08:23:00,08:23:00,Fairfield/Vacaville,0,0,,,87160.68926858512,1
720,7,DAV,08:46:00,08:46:00,Davis,0,0,,,122258.17392114646,1
720,8,SAC,09:10:00,09:10:00,Sacramento,0,0,,,143675.4182309906,1
720E,0,SFC,06:40:00,06:40:00,SF Salesforce Plaza,0,0,,,0,1
720E,1,EMY,07:10:00,07:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
720S,0,SAC,10:00:00,10:00:00,Sacramento,0,0,,,,1
720S,1,RSV,10:30:00,10:30:00,Roseville,0,0,,,,1
720S,2,RLN,10:45:00,10:45:00,Rocklin,0,0,,,,1
720S,3,ARN,11:10:00,11:10:00,Auburn,0,0,,,,1
723,0,SAC,05:55:00,05:55:00,Sacramento,0,0,,,0,1
723,1,DAV,06:10:00,06:10:00,Davis,0,0,,,21408.887665007744,1
723,2,FFV,06:30:00,06:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
723,3,SUI,06:36:00,06:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
723,4,MTZ,06:55:00,06:55:00,Martinez,0,0,,,92376.89667691571,1
723,5,RIC,07:21:00,07:21:00,Richmond-BART,0,0,,,123689.00655409343,1
723,6,BKY,07:29:00,07:29:00,Berkeley,0,0,,,132951.00430694362,1
723,7,EMY,07:34:00,07:34:00,Emeryville,0,0,,,136061.61227938376,1
723,8,OKJ,07:45:00,07:45:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
723,9,OAC,07:54:00,07:54:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
723,10,HAY,08:04:00,08:04:00,Hayward,0,0,,,164752.73507095425,1
723,11,FMT,08:19:00,08:19:00,Fremont/Centerville,0,0,,,184178.8762292685,1
723,12,GAC,08:37:00,08:37:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
723,13,SCC,08:45:00,08:45:00,Santa Clara/University,0,0,,,211092.35384251567,1
723,14,SJC,09:01:00,09:01:00,San Jose,0,0,,,215239.13034823403,1
723W,0,EMY,07:35:00,07:35:00,Emeryville- Amtrak,0,0,,,0,1
723W,1,SFC,08:05:00,08:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
724,0,SJC,08:05:00,08:05:00,San Jose,0,0,,,0,1
724,1,SCC,08:11:00,08:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
724,2,GAC,08:18:00,08:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
724,3,FMT,08:34:00,08:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
724,4,HAY,08:49:00,08:49:00,Hayward,0,0,,,50506.70453135568,1
724,5,OAC,09:00:00,09:00:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
724,6,OKJ,09:12:00,09:12:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
724,7,EMY,09:21:00,09:21:00,Emeryville,0,0,,,79135.80017977765,1
724,8,BKY,09:25:00,09:25:00,Berkeley,0,0,,,82246.73668918217,1
724,9,RIC,09:32:00,09:32:00,Richmond-BART,0,0,,,91511.38188479214,1
724,10,MTZ,09:59:00,09:59:00,Martinez,0,0,,,122820.38232257577,1
724,11,SUI,10:18:00,10:18:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
724,12,FFV,10:25:00,10:25:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
724,13,DAV,10:46:00,10:46:00,Davis,0,0,,,193845.7664832605,1
724,14,SAC,11:10:00,11:10:00,Sacramento,0,0,,,215252.04139820446,1
724E,0,SFC,08:40:00,08:40:00,SF Salesforce Plaza,0,0,,,0,1
724E,1,EMY,09:10:00,09:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
727,0,SAC,06:55:00,06:55:00,Sacramento,0,0,,,0,1
727,1,DAV,07:10:00,07:10:00,Davis,0,0,,,21408.887665007744,1
727,2,FFV,07:30:00,07:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
727,3,SUI,07:36:00,07:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
727,4,MTZ,07:55:00,07:55:00,Martinez,0,0,,,92376.89667691571,1
727,5,RIC,08:21:00,08:21:00,Richmond-BART,0,0,,,123689.00655409343,1
727,6,BKY,08:29:00,08:29:00,Berkeley,0,0,,,132951.00430694362,1
727,7,EMY,08:34:00,08:34:00,Emeryville,0,0,,,136061.61227938376,1
727,8,OKJ,08:45:00,08:45:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
727,9,OAC,08:55:00,08:55:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
727,10,HAY,09:08:00,09:08:00,Hayward,0,0,,,164752.73507095425,1
727,11,FMT,09:23:00,09:23:00,Fremont/Centerville,0,0,,,184178.8762292685,1
727,12,GAC,09:40:00,09:40:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
727,13,SCC,09:48:00,09:48:00,Santa Clara/University,0,0,,,211092.35384251567,1
727,14,SJC,10:02:00,10:02:00,San Jose,0,0,,,215239.13034823403,1
727W,0,EMY,08:35:00,08:35:00,Emeryville- Amtrak,0,0,,,0,1
727W,1,SFC,09:05:00,09:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
728,0,SJC,10:05:00,10:05:00,San Jose,0,0,,,0,1
728,1,SCC,10:11:00,10:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
728,2,GAC,10:18:00,10:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
728,3,FMT,10:34:00,10:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
728,4,HAY,10:49:00,10:49:00,Hayward,0,0,,,50506.70453135568,1
728,5,OAC,11:00:00,11:00:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
728,6,OKJ,11:12:00,11:12:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
728,7,EMY,11:21:00,11:21:00,Emeryville,0,0,,,79135.80017977765,1
728,8,BKY,11:25:00,11:25:00,Berkeley,0,0,,,82246.73668918217,1
728,9,RIC,11:32:00,11:32:00,Richmond-BART,0,0,,,91511.38188479214,1
728,10,MTZ,11:58:00,11:58:00,Martinez,0,0,,,122820.38232257577,1
728,11,SUI,12:17:00,12:17:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
728,12,FFV,12:23:00,12:23:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
728,13,DAV,12:43:00,12:43:00,Davis,0,0,,,193845.7664832605,1
728,14,SAC,13:14:00,13:14:00,Sacramento,0,0,,,215252.04139820446,1
728E,0,SFC,10:35:00,10:35:00,SF Salesforce Plaza,0,0,,,0,1
728E,1,EMY,11:05:00,11:05:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
729,0,ARN,07:55:00,07:55:00,Auburn,0,0,,,0,1
729,1,RLN,08:18:00,08:18:00,Rocklin,0,0,,,20792.707769866087,1
729,2,RSV,08:27:00,08:27:00,Roseville,0,0,,,27364.38756382619,1
729,3,SAC,08:55:00,08:55:00,Sacramento,0,0,,,56114.440629259494,1
729,4,DAV,09:10:00,09:10:00,Davis,0,0,,,77520.7650149895,1
729,5,FFV,09:30:00,09:30:00,Fairfield/Vacaville,0,0,,,112638.109465105,1
729,6,SUI,09:36:00,09:36:00,Suisun/Fairfield,0,0,,,120564.40393173664,1
729,7,MTZ,09:55:00,09:55:00,Martinez,0,0,,,148538.6113985947,1
729,8,RIC,10:21:00,10:21:00,Richmond-BART,0,0,,,179823.71206111027,1
729,9,BKY,10:29:00,10:29:00,Berkeley,0,0,,,189078.30079364995,1
729,10,EMY,10:34:00,10:34:00,Emeryville,0,0,,,192227.33086291846,1
729,11,OKJ,10:45:00,10:45:00,Oakland Jack LLondon,0,0,,,199852.0706156647,1
729,12,OAC,10:54:00,10:54:00,Oakland Coliseum-BART,0,0,,,207967.03135417867,1
729,13,HAY,11:07:00,11:07:00,Hayward,0,0,,,220937.88300651274,1
729,14,FMT,11:22:00,11:22:00,Fremont/Centerville,0,0,,,240354.55477885343,1
729,15,GAC,11:39:00,11:39:00,Santa Clara/Great America,0,0,,,260528.76292026704,1
729,16,SCC,11:47:00,11:47:00,Santa Clara/University,0,0,,,267276.93121446355,1
729,17,SJC,12:03:00,12:03:00,San Jose,0,0,,,271430.670442874,1
729W,0,EMY,10:35:00,10:35:00,Emeryville- Amtrak,0,0,,,0,1
729W,1,SFC,11:05:00,11:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
732,0,SJC,13:05:00,13:05:00,San Jose,0,0,,,0,1
732,1,SCC,13:11:00,13:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
732,2,GAC,13:18:00,13:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
732,3,FMT,13:34:00,13:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
732,4,HAY,13:49:00,13:49:00,Hayward,0,0,,,50506.70453135568,1
732,5,OAC,14:00:00,14:00:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
732,6,OKJ,14:12:00,14:12:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
732,7,EMY,14:21:00,14:21:00,Emeryville,0,0,,,79135.80017977765,1
732,8,BKY,14:25:00,14:25:00,Berkeley,0,0,,,82246.73668918217,1
732,9,RIC,14:32:00,14:32:00,Richmond-BART,0,0,,,91511.38188479214,1
732,10,MTZ,14:58:00,14:58:00,Martinez,0,0,,,122820.38232257577,1
732,11,SUI,15:17:00,15:17:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
732,12,FFV,15:23:00,15:23:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
732,13,DAV,15:46:00,15:46:00,Davis,0,0,,,193845.7664832605,1
732,14,SAC,16:15:00,16:15:00,Sacramento,0,0,,,215252.04139820446,1
732E,0,SFC,13:40:00,13:40:00,SF Salesforce Plaza,0,0,,,0,1
732E,1,EMY,14:10:00,14:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
732S,0,SAC,16:25:00,16:25:00,Sacramento,0,0,,,,1
732S,1,RSV,16:55:00,16:55:00,Roseville,0,0,,,,1
732S,2,RLN,17:10:00,17:10:00,Rocklin,0,0,,,,1
732S,3,ARN,17:35:00,17:35:00,Auburn,0,0,,,,1
732S,4,COX,17:50:00,17:50:00,Colfax,0,0,,,,1
733,0,SAC,09:55:00,09:55:00,Sacramento,0,0,,,,1
733,1,DAV,10:10:00,10:10:00,Davis,0,0,,,,1
733,2,FFV,10:30:00,10:30:00,Fairfield/Vacaville,0,0,,,,1
733,3,SUI,10:36:00,10:36:00,Suisun/Fairfield,0,0,,,,1
733,4,MTZ,10:55:00,10:55:00,Martinez,0,0,,,,1
733,5,RIC,11:21:00,11:21:00,Richmond-BART,0,0,,,,1
733,6,BKY,11:29:00,11:29:00,Berkeley,0,0,,,,1
733,7,EMY,11:34:00,11:34:00,Emeryville,0,0,,,,1
733,8,OKJ,11:45:00,11:45:00,Oakland Jack LLondon,0,0,,,,1
733,9,OAC,11:58:00,11:58:00,Oakland Coliseum-BART,0,0,,,,1
733W,0,EMY,11:35:00,11:35:00,Emeryville- Amtrak,0,0,,,0,1
733W,1,SFC,12:05:00,12:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
734,0,OKJ,15:12:00,15:12:00,Oakland Jack LLondon,0,0,,,0,1
734,1,EMY,15:21:00,15:21:00,Emeryville,0,0,,,7556.472670501587,1
734,2,BKY,15:25:00,15:25:00,Berkeley,0,0,,,10664.795212778303,1
734,3,RIC,15:32:00,15:32:00,Richmond-BART,0,0,,,19927.516907734473,1
734,4,MTZ,15:58:00,15:58:00,Martinez,0,0,,,51229.6291374164,1
734,5,SUI,16:17:00,16:17:00,Suisun/Fairfield,0,0,,,79220.941681471,1
734,6,FFV,16:23:00,16:23:00,Fairfield/Vacaville,0,0,,,87160.68926858512,1
734,7,DAV,16:45:00,16:45:00,Davis,0,0,,,122258.17392114646,1
734,8,SAC,17:12:00,17:12:00,Sacramento,0,0,,,143675.4182309906,1
734E,0,SFC,14:40:00,14:40:00,SF Salesforce Plaza,0,0,,,0,1
734E,1,EMY,15:10:00,15:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
736,0,SJC,15:05:00,15:05:00,San Jose,0,0,,,0,1
736,1,SCC,15:11:00,15:11:00,Santa Clara/University,0,0,,,4152.031509694017,1
736,2,GAC,15:18:00,15:18:00,Santa Clara/Great America,0,0,,,10901.291704758874,1
736,3,FMT,15:34:00,15:34:00,Fremont/Centerville,0,0,,,31062.750820210393,1
736,4,HAY,15:49:00,15:49:00,Hayward,0,0,,,50480.2309432867,1
736,5,OAC,16:00:00,16:00:00,Oakland Coliseum-BART,0,0,,,63451.038317682316,1
736,6,OKJ,16:11:00,16:11:00,Oakland Jack LLondon,0,0,,,71585.01107268379,1
736,7,EMY,16:20:00,16:20:00,Emeryville,0,0,,,79212.25999106061,1
736,8,BKY,16:24:00,16:24:00,Berkeley,0,0,,,82353.45230215296,1
736,9,RIC,16:31:00,16:31:00,Richmond-BART,0,0,,,91616.685098124,1
736,10,MTZ,16:57:00,16:57:00,Martinez,0,0,,,122776.84034523499,1
736,11,SUI,17:16:00,17:16:00,Suisun/Fairfield,0,0,,,150733.74854746068,1
736,12,FFV,17:22:00,17:22:00,Fairfield/Vacaville,0,0,,,158640.54018667762,1
736,13,DAV,17:43:00,17:43:00,Davis,0,0,,,193738.2287968201,1
736,14,SAC,18:03:00,18:03:00,Sacramento,0,0,,,215143.2651449146,1
736,15,RSV,18:26:00,18:26:00,Roseville,0,0,,,243843.9911667049,1
736,16,RLN,18:35:00,18:35:00,Rocklin,0,0,,,250480.32361642242,1
736,17,ARN,19:06:00,19:06:00,Auburn,0,0,,,271503.8814197656,1
736E,0,SFC,15:40:00,15:40:00,SF Salesforce Plaza,0,0,,,0,1
736E,1,EMY,16:10:00,16:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
737,0,SAC,10:55:00,10:55:00,Sacramento,0,0,,,0,1
737,1,DAV,11:10:00,11:10:00,Davis,0,0,,,21408.887665007744,1
737,2,FFV,11:30:00,11:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
737,3,SUI,11:36:00,11:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
737,4,MTZ,11:55:00,11:55:00,Martinez,0,0,,,92376.89667691571,1
737,5,RIC,12:21:00,12:21:00,Richmond-BART,0,0,,,123689.00655409343,1
737,6,BKY,12:29:00,12:29:00,Berkeley,0,0,,,132951.00430694362,1
737,7,EMY,12:34:00,12:34:00,Emeryville,0,0,,,136061.61227938376,1
737,8,OKJ,12:45:00,12:45:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
737,9,OAC,12:55:00,12:55:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
737,10,HAY,13:05:00,13:05:00,Hayward,0,0,,,164752.73507095425,1
737,11,FMT,13:21:00,13:21:00,Fremont/Centerville,0,0,,,184178.8762292685,1
737,12,GAC,13:39:00,13:39:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
737,13,SCC,13:47:00,13:47:00,Santa Clara/University,0,0,,,211092.35384251567,1
737,14,SJC,14:01:00,14:01:00,San Jose,0,0,,,215239.13034823403,1
737S,0,COX,08:45:00,08:45:00,Cofax,0,0,,,,1
737S,1,ARN,09:15:00,09:15:00,Auburn,0,0,,,,1
737S,2,RLN,09:30:00,09:30:00,Rockin,0,0,,,,1
737S,3,RSV,09:45:00,09:45:00,Roseville,0,0,,,,1
737S,4,SAC,10:35:00,10:35:00,Sacramento,0,0,,,,1
737W,0,EMY,12:35:00,12:35:00,Emeryville- Amtrak,0,0,,,0,1
737W,1,SFC,13:05:00,13:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
738,0,OKJ,17:12:00,17:12:00,Oakland Jack LLondon,0,0,,,0,1
738,1,EMY,17:21:00,17:21:00,Emeryville,0,0,,,7556.472670501587,1
738,2,BKY,17:25:00,17:25:00,Berkeley,0,0,,,10664.795212778303,1
738,3,RIC,17:32:00,17:32:00,Richmond-BART,0,0,,,19927.516907734473,1
738,4,MTZ,17:58:00,17:58:00,Martinez,0,0,,,51229.6291374164,1
738,5,SUI,18:17:00,18:17:00,Suisun/Fairfield,0,0,,,79220.941681471,1
738,6,FFV,18:23:00,18:23:00,Fairfield/Vacaville,0,0,,,87160.68926858512,1
738,7,DAV,18:46:00,18:46:00,Davis,0,0,,,122258.17392114646,1
738,8,SAC,19:10:00,19:10:00,Sacramento,0,0,,,143675.4182309906,1
738E,0,SFC,16:40:00,16:40:00,SF Salesforce Plaza,0,0,,,0,1
738E,1,EMY,17:10:00,17:10:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
741,0,SAC,12:55:00,12:55:00,Sacramento,0,0,,,0,1
741,1,DAV,13:10:00,13:10:00,Davis,0,0,,,21408.887665007744,1
741,2,FFV,13:30:00,13:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
741,3,SUI,13:36:00,13:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
741,4,MTZ,13:55:00,13:55:00,Martinez,0,0,,,92376.89667691571,1
741,5,RIC,14:21:00,14:21:00,Richmond-BART,0,0,,,123689.00655409343,1
741,6,BKY,14:29:00,14:29:00,Berkeley,0,0,,,132951.00430694362,1
741,7,EMY,14:34:00,14:34:00,Emeryville,0,0,,,136061.61227938376,1
741,8,OKJ,14:44:00,14:44:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
741,9,OAC,14:53:00,14:53:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
741,10,HAY,15:03:00,15:03:00,Hayward,0,0,,,164752.73507095425,1
741,11,FMT,15:19:00,15:19:00,Fremont/Centerville,0,0,,,184178.8762292685,1
741,12,GAC,15:37:00,15:37:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
741,13,SCC,15:45:00,15:45:00,Santa Clara/University,0,0,,,211092.35384251567,1
741,14,SJC,15:59:00,15:59:00,San Jose,0,0,,,215239.13034823403,1
741W,0,EMY,14:35:00,14:35:00,Emeryville- Amtrak,0,0,,,0,1
741W,1,SFC,15:05:00,15:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
742,0,SJC,17:05:00,17:05:00,San Jose,0,0,,,0,1
742,1,SCC,17:11:00,17:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
742,2,GAC,17:18:00,17:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
742,3,FMT,17:34:00,17:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
742,4,HAY,17:50:00,17:50:00,Hayward,0,0,,,50506.70453135568,1
742,5,OAC,18:01:00,18:01:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
742,6,OKJ,18:10:00,18:10:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
742,7,EMY,18:19:00,18:19:00,Emeryville,0,0,,,79135.80017977765,1
742,8,BKY,18:23:00,18:23:00,Berkeley,0,0,,,82246.73668918217,1
742,9,RIC,18:30:00,18:30:00,Richmond-BART,0,0,,,91511.38188479214,1
742,10,MTZ,18:57:00,18:57:00,Martinez,0,0,,,122820.38232257577,1
742,11,SUI,19:16:00,19:16:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
742,12,FFV,19:23:00,19:23:00,Fairfield/Vacaville,0,0,,,158739.7939306282,1
742,13,DAV,19:45:00,19:45:00,Davis,0,0,,,193845.7664832605,1
742,14,SAC,20:09:00,20:09:00,Sacramento,0,0,,,215252.04139820446,1
742E,0,SFC,17:30:00,17:30:00,SF Salesforce Plaza,0,0,,,0,1
742E,1,EMY,18:05:00,18:05:00,Emeryville- Amtrak,0,0,,,13496.01535418957,1
743,0,SAC,14:55:00,14:55:00,Sacramento,0,0,,,0,1
743,1,DAV,15:10:00,15:10:00,Davis,0,0,,,21408.887665007744,1
743,2,FFV,15:30:00,15:30:00,Fairfield/Vacaville,0,0,,,56427.14662640118,1
743,3,SUI,15:36:00,15:36:00,Suisun/Fairfield,0,0,,,64360.876639394104,1
743,4,MTZ,15:55:00,15:55:00,Martinez,0,0,,,92376.89667691571,1
743,5,RIC,16:21:00,16:21:00,Richmond-BART,0,0,,,123689.00655409343,1
743,6,BKY,16:29:00,16:29:00,Berkeley,0,0,,,132951.00430694362,1
743,7,EMY,16:34:00,16:34:00,Emeryville,0,0,,,136061.61227938376,1
743,8,OKJ,16:45:00,16:45:00,Oakland Jack LLondon,0,0,,,143657.72642453515,1
743,9,OAC,16:54:00,16:54:00,Oakland Coliseum-BART,0,0,,,151781.42143880355,1
743,10,HAY,17:04:00,17:04:00,Hayward,0,0,,,164752.73507095425,1
743,11,FMT,17:20:00,17:20:00,Fremont/Centerville,0,0,,,184178.8762292685,1
743,12,GAC,17:38:00,17:38:00,Santa Clara/Great America,0,0,,,204348.2762594392,1
743,13,SCC,17:46:00,17:46:00,Santa Clara/University,0,0,,,211092.35384251567,1
743,14,SJC,18:03:00,18:03:00,San Jose,0,0,,,215239.13034823403,1
743W,0,EMY,16:35:00,16:35:00,Emeryville- Amtrak,0,0,,,0,1
743W,1,SFC,17:05:00,17:05:00,SF Salesforce Plaza,0,0,,,14067.177798337818,1
744,0,SJC,18:05:00,18:05:00,San Jose,0,0,,,0,1
744,1,SCC,18:11:00,18:11:00,Santa Clara/University,0,0,,,4154.512465661643,1
744,2,GAC,18:18:00,18:18:00,Santa Clara/Great America,0,0,,,10918.165731592784,1
744,3,FMT,18:34:00,18:34:00,Fremont/Centerville,0,0,,,31086.60708677945,1
744,4,HAY,18:49:00,18:49:00,Hayward,0,0,,,50506.70453135568,1
744,5,OAC,19:00:00,19:00:00,Oakland Coliseum-BART,0,0,,,63477.5119057513,1
744,6,OKJ,19:12:00,19:12:00,Oakland Jack LLondon,0,0,,,71563.53332699878,1
744,7,EMY,19:21:00,19:21:00,Emeryville,0,0,,,79135.80017977765,1
744,8,BKY,19:25:00,19:25:00,Berkeley,0,0,,,82246.73668918217,1
744,9,RIC,19:32:00,19:32:00,Richmond-BART,0,0,,,91511.38188479214,1
744,10,MTZ,19:59:00,19:59:00,Martinez,0,0,,,122820.38232257577,1
744,11,SUI,20:18:00,20:18:00,Suisun/Fairfield,0,0,,,150806.37858174607,1
