stop_id,stop_code,platform_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,position,direction,wheelchair_boarding,tts_stop_name
28599,75081,,Beck Ave and Woolner Ave,,38.2457134641082,-122.066132395628,116,,0,,America/Los_Angeles,,,0,Beck Avenue and Wool Ner Avenue
28600,75083,,W Texas St and Beck Ave,Far-Side,38.24916602536,-122.064203554006,116,,0,,America/Los_Angeles,,,0,West Texas Street and Beck Avenue
28601,75088,,Texas St and State St,Near-Side,38.2491689674823,-122.036598515937,116,,0,,America/Los_Angeles,,,0,Texas Street and State Street
28602,75089,,N Texas St and  Empire Place,far-Side,38.2517156242002,-122.034089927089,116,,0,,America/Los_Angeles,,,0,North Texas Street and Empire Place
28603,75090,,N Texas St and  E Bell St,Near-Side,38.2541211228,-122.0340895856,116,,0,,America/Los_Angeles,,,0,North Texas Street and East Bell Street 
28604,75092,,East Travis Blvd and N Texas St,,38.2581868394742,-122.03279032164,116,,0,,America/Los_Angeles,,,0,East Travis Boulevard and North Texas Street
28606,75101,,Cement Hill Rd and Dover Ave,Far-Side,38.2799749892,-122.0255804042,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Dover Avenue
28607,75103,,Cement Hill Rd and Camrose Ave,Far-Side,38.2780956967,-122.0295137064,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Cam Rose Avenue
28608,75104,,Cement Hill Rd and  Elmhurst Cir,Mid-Block,38.2763710319741,-122.032604503999,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Elm Hurst Circle 
28609,75105,,Fairfield Walmart,-Blue Shelter with trashcan  -Near-Side,38.2763802983351,-122.035967457996,116,,0,,America/Los_Angeles,,,0,fair field wall mart
28610,75106,,Atlantic Ave and Heather Dr,-Mid-Block  Not in Use after realignment of route,38.2764306195182,-122.040373318303,116,,0,,America/Los_Angeles,,,0,
28611,75107,,Heather Dr and Dahlia St,Near-Side,38.2738045036,-122.0406978097,116,,0,,America/Los_Angeles,,,0,Heather Drive and Dahlia Street
28612,75117,,Raley's,Near-Side  Raley's on Travis Boulevard,38.2582157572,-122.0658578397,116,,0,,America/Los_Angeles,,,0,Travis Boulevard at Ray Lee's
28613,75118,,Gateway Blvd and Gateway Court,Far-Side,38.2599154147,-122.0574122286,116,,0,,America/Los_Angeles,,,0,Gateway Boulevard and Gateway Court
28614,75119,,Gateway Blvd and Kaiser Medical,Far-Side,38.262323782178,-122.056485048908,116,,0,,America/Los_Angeles,,,0,Gateway Boulevard and Kaiser Medical 
28615,75131,,Clay Bank Rd and Horizon Dr,Far-Side,38.2748892208,-122.0063992089,116,,0,,America/Los_Angeles,,,0,Clay Bank Road and Horizon Drive
28616,75132,,Clay Bank Rd and Canal St,Mid-Block,38.2773292022,-122.0064106106,116,,0,,America/Los_Angeles,,,0,Clay Bank Road and Canal Street
28617,75133,,Cement Hill Rd and Bay Tree Dr,Far-Side,38.279942187454,-122.009784279505,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Bay Tree Drive
28618,75134,,Cement Hill Rd at Laurel Creek Park,Laurel Creek Park,38.2799826353825,-122.013760482447,116,,0,,America/Los_Angeles,,,0,Cement Hill Road at Laurel Creek Park
28619,75135,,Cement Hill Rd at Laurel Creek Park #2,,38.2799212952549,-122.016488726535,116,,0,,America/Los_Angeles,,,0,Cement Hill Road at Laurel Creek Park Stop Number Two
28620,75148,,Hawthorne Dr and N Texas St,Far-Side,38.2800423483574,-122.035044985753,116,,0,,America/Los_Angeles,,,0,Hawthorne Drive and North Texas Street
28621,75150,,Orchid St and Larkspur Ln,Far-Side Near Public Safety Academy,38.2780810708,-122.0370425894,116,,0,,America/Los_Angeles,,,0,Orchid and Lark spur Lane
28622,75153,,Cordelia Rd and West St,,38.235843782701,-122.04418305969,116,,0,,America/Los_Angeles,,,0,Core deal lee uh Road and West Street
28623,75156,,Civic Center Dr at Suisun City Hall,,38.2378546887819,-122.036559804224,116,,0,,America/Los_Angeles,,,0,Civic Center Drive at Sue Soon City Hall
28625,75159,,Buena Vista Ave and Marina Blvd,Far-Side,38.2465096199677,-122.031054369913,116,,0,,America/Los_Angeles,,,0,Buena Vista Avenue and Marina Boulevard 
28626,75160,,Buena Vista Ave and Pittier Way,Mid-Block,38.2483554139223,-122.027458418719,116,,0,,America/Los_Angeles,,,0,Buena Vista Avenue and Pit Tee Her Way
28627,75162,,Heritage Park at Pintail Drive,Pintail between Village Drive and Parkside Drive,38.2495604312227,-122.023511703181,116,,0,,America/Los_Angeles,,,0,Heritage Park at Pin Tail Drive
28628,75531,,Suisun City Post Office,Near-Side,38.24653976972,-122.017816257641,116,,0,,America/Los_Angeles,,,0,Sue Soon City Post Office 
28629,75165,,Buena Vista Ave and Village Dr,Far-Side,38.2495583856409,-122.025485263098,116,,0,,America/Los_Angeles,,,0,Buena Vista Avenue and Village Drive
28630,75166,,Buena Vista Ave and Pittier Way,Mid-Block,38.2486431077619,-122.026833344794,116,,0,,America/Los_Angeles,,,0,Buena Vista Avenue and Pit Tee Her Way
28631,75168,,Buena Vista Ave and Marina Blvd,Near-Side,38.2464479749938,-122.031514812444,116,,0,,America/Los_Angeles,,,0,Buena Vista Avenue and Marina Boulevard 
28632,75169,,Marina Blvd and Lotz Way,,38.2427752189065,-122.031453138794,116,,0,,America/Los_Angeles,,,0,Marina Boulevard and Lots Way 
28633,75170,,Driftwood Dr and Josiah Circle,,38.241365382553,-122.034288054445,116,,0,,America/Los_Angeles,,,0,Drift Wood Drive and Joe Sigh Uh Circle
28634,75171,,Driftwood Dr and Josiah Circle,,38.2414979525059,-122.034432155588,116,,0,,America/Los_Angeles,,,0,Drift wood drive and joe sigh uh circle
28635,75172,,Main Street and Lotz Way,Far-Side,38.2430813511,-122.0404775692,116,,0,,America/Los_Angeles,,,0,
28637,75174,,Main St and Driftwood Dr,near La Cabana,38.241314093661,-122.040659973042,116,,0,,America/Los_Angeles,,,0,Main Street and Driftwood Drive 
28638,75176,,Main St and California St,Far-Side,38.2375783969017,-122.040683584102,116,,0,,America/Los_Angeles,,,0,Main Street and California Street
28639,75177,,Cordelia St and West St,,38.2359839653785,-122.04380633611,116,,0,,America/Los_Angeles,,,0,
28641,75186,,Blossom Ave and Canvasback Dr,Mid-Block,38.2524339433,-122.0148571753,116,,0,,America/Los_Angeles,,,0,Blossom Avenue and Canvas Back Drive
28642,75193,,Kroc Center,Pintail Drive and East Wigeon Way,38.2490437638078,-122.008294894564,116,,0,,America/Los_Angeles,,,0,Crock Center
28643,75194,,Pintail Dr and Emperor Dr,,38.2477198139007,-122.004620791377,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Emperor Drive
28644,75206,,Potrero Cir and Lawler Ranch Pkwy,,38.238809572582,-121.992009766639,116,,0,,America/Los_Angeles,,,0,Po Tray Row Circle and Lawler Ranch Park Way
28645,75207,,Mayfield Circle and Engell Drive,Mid-Block,38.2396799410237,-122.000271890577,116,,0,,America/Los_Angeles,,,0,Mayfield Circle and Engell Drive
28646,75208,,Mayfield Way and Lawler Ranch Pkwy,,38.2408668221947,-122.005142219982,116,,0,,America/Los_Angeles,,,0,May Field Way and Lawler Ranch Park way
28647,75215,,Sunset Avenue and Pintail Drive,,38.2498811231628,-122.020226269616,116,,0,,America/Los_Angeles,,,0,Sun Set Avenue and Pin Tail Drive
28648,75217,,Sunset Ave and Canvasback Dr,Far-Side,38.2533965742784,-122.019706127049,116,,0,,America/Los_Angeles,,,0,Sunset Avenue and Canvas Back Drive
28649,75219,,Dover Park,East Travis Boulevard across from Phoenix Drive,38.2582685903,-122.0232389472,116,,0,,America/Los_Angeles,,,0,Dover Park
28650,75222,,Travis Blvd and Webster St,,38.2581679558099,-122.047068496632,116,,0,,America/Los_Angeles,,,0,Travis Boulevard and Webster Street
28651,75224,,E Travis Blvd and Sunset Ave,Near-Side,38.2580376056,-122.0205793831,116,,0,,America/Los_Angeles,,,0,East Travis Boulevard and Sunset Avenue
28653,75232,,Pintail Dr and Harrier Dr,Blue Shelter,38.2483925962937,-121.995354819993,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Hair E Er Drive 
28654,75234,,Scoter Way and Canvasback Dr.,,38.2523689431,-122.0107378425,116,,0,,America/Los_Angeles,,,0,
28655,75235,,Pintail Dr and Scoter Way,,38.2493155779729,-122.010176590159,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Scoter Way
28656,75237,,Pennsylvania Ave and Kentucky St,Near-Side  Blue shelter with trashcan and solar kit,38.250945102565,-122.049779191521,116,,0,,America/Los_Angeles,,,0,Pennsylvania Avenue and Kentucky Street
28657,75238,,Pintail Dr and Woodlark Dr,Near-Side,38.2472854558444,-121.999889383086,116,,0,,America/Los_Angeles,,,0,Pintail Drive and Wood Lark Drive
28658,75239,,Pintail Dr and Seagull Dr,,38.2481282803605,-121.99576927105,116,,0,,America/Los_Angeles,,,0,Pin Tail Drive and Sea Gull Drive
28659,75242,,Montebello Dr and El Mar Ct,,38.2467423159889,-121.985413805941,116,,0,,America/Los_Angeles,,,0,Mon tee bell O Drive and L Mar Court
28660,75247,,Dover Ave and Amherst Way,Far-Side,38.2746148425,-122.0250537175,116,,0,,America/Los_Angeles,,,0,
28661,75248,,Dover Ave and Sunrise Dr,Far-Side,38.2782811624531,-122.024998958492,116,,0,,America/Los_Angeles,,,0,Dover Avenue and Sun Rise Drive
28662,75251,,Cement Hill Rd and Camrose Ave,Mid-Block,38.2782330853,-122.0289611994,116,,0,,America/Los_Angeles,,,0,Cement Hill Road and Cam Rose Avenue
28663,75252,,Fairfield High School,Far-Side,38.2764439775,-122.0314987225,116,,0,,America/Los_Angeles,,,0,fair field high school
28664,75254,,Heather Dr and Dahlia St,Far-Side,38.2737685378,-122.0405551547,116,,0,,America/Los_Angeles,,,0,Heather Drive and Dahlia Street 
28665,75255,,Heather Dr and Jasmine St,Mid-Block,38.27604382,-122.0405266931,116,,0,,America/Los_Angeles,,,0,
28666,75256,,Smart and Final,,38.2762451138251,-122.03495912803,116,,0,,America/Los_Angeles,,,0,Smart and Final 
28667,75259,,Pintail Dr and Walters Rd,,38.2490026467786,-121.988803755795,116,,0,,America/Los_Angeles,,,0,Pintail Drive and Walters Road
28668,75261,,E Travis Blvd and Phoenix Dr,,38.258108333462,-122.022430642171,116,,0,,America/Los_Angeles,,,0,East Travis Boulevard and Fee Nicks Drive
28669,75265,,Travis Blvd and Fairfield Ave,,38.2582911430999,-122.045673791295,116,,0,,America/Los_Angeles,,,0,Travis Boulevard and Fairfield Avenue
28670,75266,,W Texas St and Gregory St,Mid-Block,38.2493906978,-122.056992455,116,,0,,America/Los_Angeles,,,0,West Texas Street and Gregory Street
28671,75267,,W Texas St and 5th St,Far-Side,38.2493827142,-122.0611103247,116,,0,,America/Los_Angeles,,,0,West Texas Street and Fifth Street
28672,75269,,Beck Ave and Woolner Ave,,38.2447312925702,-122.066537982948,116,,0,,America/Los_Angeles,,,0,
28673,75270,,Solano County Health and Human Services,Blue shelter with two trashcans,38.2359737445926,-122.067513843963,116,,0,,America/Los_Angeles,,,0,So Lawn No County Health and Human Services
28674,75272,,Courage Dr and North Watney Way,Far-Side,38.2343599646606,-122.079467121274,116,,0,,America/Los_Angeles,,,0,Courage Drive and North Watt Knee Way
28675,75273,,Courage Dr and Chadbourne Rd,Near-Side,38.2343311463935,-122.082476463593,116,,0,,America/Los_Angeles,,,0,Courage Drive and Chadbourne Road
28676,75274,,Chadbourne and Busch Dr,Near-Side,38.2371900200429,-122.083882110108,116,,0,,America/Los_Angeles,,,0,Chadbourne and Bush Drive 
28677,75275,,Suisun Valley Rd and Snowberry Way,Far-Side,38.2364187726875,-122.125792159147,116,,0,,America/Los_Angeles,,,0,Sue Soon Valley Road and Snow Berry Way 
28678,75276,,Solano Community College,Two blue shelters with Solar Kits,38.2348761954958,-122.125036921195,116,,0,,America/Los_Angeles,,,0,So Lawn No Community College
28679,75280,,Lopes Rd and West Cordelia Rd,Far-Side,38.2093803381,-122.1385769889,116,,0,,America/Los_Angeles,,,0,Lopes Road and West Core Dee Lee Uh Road
28680,75306,,Fulton Dr and Edison Ct,Far-Side,38.2071564521842,-122.142033638484,116,,0,,America/Los_Angeles,,,0,Fulton Drive and Edison Court
28681,75282,,Watt Dr and Watt Ct,Near-Side,38.2066892906,-122.14722616,116,,0,,America/Los_Angeles,,,0,
28682,75283,,Oakbrook and Red Top Rd,Far-Side,38.1975424044,-122.1466431761,116,,0,,America/Los_Angeles,,,0,Oakbrook Drive and Red Top Road
28684,75285,,Silverado Dr and Meadows Ct,Far-Side,38.1949336594154,-122.140667147328,116,,0,,America/Los_Angeles,,,0,Silverado Drive and Meadows Court
28685,75286,,Lopes Rd and Silver Creek Rd,Far-Side,38.1898656667,-122.1382570089,116,,0,,America/Los_Angeles,,,0,Lopes Road and Silver Creek Road
28686,75287,,Lopes Rd and Gold Hill Rd,Far-Side,38.1809752736,-122.1378552375,116,,0,,America/Los_Angeles,,,0,Lopes Road and Gold Hill Road
28687,75288,,Lopes Rd and Sonata Dr,Mid-Block,38.1787596253,-122.1326519989,116,,0,,America/Los_Angeles,,,0,Lopes Road and So Not Uh Drive 
28688,75289,,Lopes Rd and Woodside Way,Far-Side,38.1759759028,-122.1311293358,116,,0,,America/Los_Angeles,,,0,Lopes Road and Wood Side Way
28689,75290,,Lopes Rd and Canyon Hills Dr,Near-Side,38.1732963789,-122.1296002861,116,,0,,America/Los_Angeles,,,0,Lopes Road and Canyon Hills Drive 
28690,75291,,Canyon Hills Dr and Firwood Way,Mid-Block,38.1714978835286,-122.132587713337,116,,0,,America/Los_Angeles,,,0,Canyon Hills Drive and Fir Wood Way
28691,75292,,Gold Hill Rd and Canyon Hills Dr,Far-Side,38.1685961462361,-122.13561524634,116,,0,,America/Los_Angeles,,,0,Gold Hill Road and Canyon Hills Drive 
28692,75293,,Gold Hill Rd and Northwood Dr,Far-Side,38.1728764999703,-122.136287866876,116,,0,,America/Los_Angeles,,,0,Gold Hill Road and North Wood Driver 
28693,75294,,Green Valley Middle School,Green Shelter with Solar Kit,38.1756039114096,-122.136914331803,116,,0,,America/Los_Angeles,,,0,Green Valley Middle School
28694,75295,,Gold Hill Rd and Cordelia Community Park,Far-Side,38.1778654044964,-122.138590712342,116,,0,,America/Los_Angeles,,,0,Gold Hill Road and Core Deal Lee Uh Park
28695,75296,,Lopes Rd and Gold Hill Rd,Far-Side,38.1825689203633,-122.138234612772,116,,0,,America/Los_Angeles,,,0,Lopes Road and Gold Hill Road at Power Mart
28696,75297,,Oakbrook Dr and Lopes Rd,Far-Side,38.183841591653,-122.139182492339,116,,0,,America/Los_Angeles,,,0,Oak Brook Drive and Lopes Road
28697,75298,,Oakbrook Dr and Rainier Ct,Mid-Block,38.1874016853,-122.1421485356,116,,0,,America/Los_Angeles,,,0,Oakbrook Drive and Rain near Court
28699,75300,,Oakbrook Dr and Oakbrook Ct,Near-Side,38.1917318047,-122.1440239614,116,,0,,America/Los_Angeles,,,0,Oakbrook Drive and Oakbrook Court
28700,75301,,Oakbrook Dr and Oakbrook Cir,Mid-Block,38.1933600294,-122.1459647325,116,,0,,America/Los_Angeles,,,0,Oak Brook Drive and Oak Brook Circle 
28701,75302,,Oakbrook Dr and Amberwood Cir,Mid-Block,38.1956517117086,-122.146635727006,116,,0,,America/Los_Angeles,,,0,Oak Brook Drive and Amber Wood Circle
28702,75304,,Watt Dr and Fermi Dr,Near-Side,38.1996277478675,-122.148703536089,116,,0,,America/Los_Angeles,,,0,Watt Drive and Fur Me Drive
28703,75305,,Watt Dr and Watt Ct,Near-Side,38.2059204700025,-122.147068258975,116,,0,,America/Los_Angeles,,,0,Watt Drive and Watt Court
28704,75281,,Fulton Dr and  Edison Ct,Near-Side,38.207104855288,-122.142162075484,116,,0,,America/Los_Angeles,,,0,Fulton Drive and Edison Court
28706,75310,,Central Way and Ritchie Rd,,38.2136434194,-122.1371576864,116,,0,,America/Los_Angeles,,,0,Central Way and Rit Chee Road
28707,75311,,Central Way and Ritchie Rd,,38.2146122703,-122.137399655,116,,0,,America/Los_Angeles,,,0,Central Way and Rit Chee Road
28708,75312,,Central Way and Grobric Ct,,38.2168542503282,-122.136424676685,116,,0,,America/Los_Angeles,,,0,Central Way and GroW Brick Court
28709,75313,,Pittman Rd and Central Way,Near-Side  Denny's Stop,38.2200946722,-122.1270956481,116,,0,,America/Los_Angeles,,,0,Pit Man Road and Central Way
