route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
Blue,262.0.1,3516722,SANTA TERESA,1,9006,112322,0,0
Blue,262.0.1,3516723,SANTA TERESA,1,9007,112322,0,0
Blue,262.0.2,3516913,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.3,3517065,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.1,3516724,SANTA TERESA,1,9008,112322,0,0
Blue,262.0.1,3516725,SANTA TERESA,1,9009,112322,0,0
Blue,262.0.2,3516914,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.3,3517066,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.1,3516726,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.1,3516727,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.2,3516915,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.3,3517067,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.1,3516728,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.1,3516729,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.2,3516916,SANTA TERESA,1,9005,112322,0,0
Blue,262.0.3,3517068,SANTA TERESA,1,9005,112322,0,0
Blue,262.0.1,3516730,SANTA TERESA,1,9005,112322,0,0
Blue,262.0.1,3516731,SANTA TERESA,1,9006,112322,0,0
Blue,262.0.2,3516917,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.3,3517069,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.1,3516732,SANTA TERESA,1,9007,112322,0,0
Blue,262.0.1,3516733,SANTA TERESA,1,9008,112322,0,0
Blue,262.0.2,3516918,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.3,3517070,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.1,3516734,SANTA TERESA,1,9009,112322,0,0
Blue,262.0.1,3516735,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.2,3516919,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.3,3517071,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.1,3516736,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.1,3516737,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.2,3516920,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.3,3517072,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.1,3516738,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.2,3516921,SANTA TERESA,1,9005,112322,0,0
Blue,262.0.3,3517073,SANTA TERESA,1,9005,112322,0,0
Blue,262.0.1,3516739,SANTA TERESA,1,9006,112322,0,0
Blue,262.0.2,3516922,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.3,3517074,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.1,3516740,SANTA TERESA,1,9008,112322,0,0
Blue,262.0.2,3516923,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.3,3517075,SANTA TERESA,1,9002,112322,0,0
Blue,262.0.1,3516741,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.2,3516924,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.3,3517076,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.1,3516742,SANTA TERESA,1,9003,112322,0,0
Blue,262.0.2,3516925,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.3,3517077,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.1,3516743,SANTA TERESA,1,9004,112322,0,0
Blue,262.0.2,3516926,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.3,3517078,SANTA TERESA,1,9001,112322,0,0
Blue,262.0.1,3516746,SANTA TERESA,1,9006,112322,0,0
Blue,262.1833.1,3516744,SANTA TERESA,1,9029,112321,0,0
Blue,262.1833.2,3516927,SANTA TERESA,1,9021,112321,0,0
Blue,262.0.3,3517079,SANTA TERESA,1,9021,112321,0,0
Blue,262.1833.1,3516745,SANTA TERESA,1,9023,112321,0,0
Blue,262.1833.2,3516928,SANTA TERESA,1,9022,112321,0,0
Blue,262.0.3,3517080,SANTA TERESA,1,9022,112321,0,0
Green,262.0.1,3517944,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.1,3518006,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517945,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.2,3518248,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.3,3518396,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.1,3517946,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517947,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.2,3518241,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.3,3518389,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517948,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517949,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.2,3518239,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.3,3518387,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.1,3517950,OLD IRONSIDES,0,9035,112405,0,0
Green,262.0.1,3517951,OLD IRONSIDES,0,9036,112405,0,0
Green,262.0.2,3518240,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.3,3518388,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.1,3517952,OLD IRONSIDES,0,9037,112405,0,0
Green,262.0.1,3517953,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.2,3518212,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.3,3518360,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517954,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517955,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.2,3518213,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.3,3518361,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.1,3517956,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517957,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.2,3518214,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.3,3518362,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517958,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517959,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.2,3518215,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.3,3518363,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.1,3517960,OLD IRONSIDES,0,9035,112405,0,0
Green,262.0.1,3517961,OLD IRONSIDES,0,9036,112405,0,0
Green,262.0.2,3518216,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.3,3518364,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.1,3517962,OLD IRONSIDES,0,9037,112405,0,0
Green,262.0.1,3517963,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.2,3518217,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.3,3518365,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517964,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517965,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.2,3518218,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.3,3518366,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.1,3517966,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517967,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.2,3518219,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.3,3518367,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517968,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517969,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.2,3518220,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.3,3518368,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.1,3517970,OLD IRONSIDES,0,9035,112405,0,0
Green,262.0.1,3517971,OLD IRONSIDES,0,9036,112405,0,0
Green,262.0.2,3518221,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.3,3518369,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.1,3517972,OLD IRONSIDES,0,9037,112405,0,0
Green,262.0.1,3517973,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.2,3518222,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.3,3518370,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517974,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517975,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.2,3518223,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.3,3518371,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.1,3517976,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517977,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.2,3518224,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.3,3518372,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517978,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517979,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.2,3518225,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.3,3518373,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.1,3517980,OLD IRONSIDES,0,9035,112405,0,0
Green,262.0.1,3517981,OLD IRONSIDES,0,9036,112405,0,0
Green,262.0.2,3518226,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.3,3518374,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.1,3517982,OLD IRONSIDES,0,9037,112405,0,0
Green,262.0.1,3517983,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.2,3518227,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.3,3518375,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517984,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517985,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.2,3518228,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.3,3518376,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.1,3517986,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517987,OLD IRONSIDES,0,9032,112405,0,0
Green,262.0.2,3518229,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.3,3518377,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517988,OLD IRONSIDES,0,9033,112405,0,0
Green,262.0.1,3517989,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.2,3518230,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.3,3518378,OLD IRONSIDES,0,9034,112405,0,0
Green,262.0.1,3517990,OLD IRONSIDES,0,9035,112405,0,0
Green,262.0.1,3517991,OLD IRONSIDES,0,9036,112405,0,0
Green,262.0.2,3518231,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.3,3518379,OLD IRONSIDES,0,9030,112405,0,0
Green,262.0.1,3517992,OLD IRONSIDES,0,9037,112405,0,0
Green,262.0.1,3517993,OLD IRONSIDES,0,9038,112405,0,0
Green,262.0.2,3518232,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.3,3518380,OLD IRONSIDES,0,9031,112405,0,0
Green,262.0.1,3517994,OLD IRONSIDES,0,9039,112405,0,0
Green,262.0.1,3517995,OLD IRONSIDES,0,9030,112405,0,0
